29/11/2017 18:18:40	O Pequeno Príncipe - Antoine de Saint-Exupéry	Sage, o protagonista e outros três garotos com histórias semelhantes à dele são “reunidos” por Conner para avaliar quem melhor parecia um príncipe capaz de salvar um reino.   	1	20	Estudante	Sudeste	Feminino		9422932
10/12/2017 16:58:25	A Cabana - William P. Young	Mackenzie Allen Phillips é um homem bem-sucedido, excelente pai e marido, casado há vários anos e com 5 filhos, sua vida vira de ponta cabeça quando sua filha mais nova adoece e acaba morrendo. Mack se culpa por isso, achando que foi um péssimo pai e que ele poderia ter feito algo para faze-la melhorar e se isola de tudo e de todos, inclusive de sua família e deixa de acreditar em Deus por ter perdido sua filha. Cansado também de sua rotina estressante, onde nada mais fazia sentido, Mack resolve vender tudo o que tinha para se mudar para o campo, em busca de tranquilidade, é quando Mack encontra é essa cabana no campo, para onde acaba se mudando com sua família, mal sabia que este seria o lugar onde ele se reencontraria com Deus e onde sua vida voltaria aos trilhos. Mack então começa uma vida nova no campo, onde vive em paz com sua família, em sua cabana. 	5	24	Estudante	Sudeste	Masculino		8910712
10/12/2017 17:00:40	Harry Potter e o Enigma do Príncipe - J.K. Rowling	Harry, um dos mais conhecidos nomes entre aqueles que lutam contra Voldemort ( o maior e mais perigoso criminoso do mundo) agora se vê em uma situação complicada já que os planos de Voldemort começam a afetar todo o mundo. Considerado um dos melhores solucionadores de enigmas, Harry agora se vê encurralado quando surge o boato de que o príncipe de da Inglaterra, e também seu grande amigo, está envolvido nas tramas de Voldemort, mas Harry sabe que algo está errado e começa sua busca incessante por respostas a respeito dessa estranha aliança. Durante sua busca por resposta, Harry é sequestrado e percebe que ele, apesar de não saber a resposta de grandioso enigma, é a peça chave para os planos do Príncipe, já que segundo o seu grande amigo e príncipe, Harry é o único capaz de chegar a uma resposta e acabar com todo o plano.	5	24	Estudante	Sudeste	Masculino		8910712
10/12/2017 17:02:08	A Cabana - William P. Young	Este livro conta a história de dois amantes que se encontravam em uma cabana no meio da praia. Eles se conheceram durante uma chuva torrencial que os levou a se abrigar na cabana, porém o teto era de cipó e tinham muitas goteiras que deixaram a moça com a blusa toda molhada, então o rapaz resolveu ajudá-la emprestando sua blusa, o restante você vai precisar ler o livro para descobrir...	2	44	estudante	Sudeste	Feminino		9266921
10/12/2017 17:05:15	A Culpa é das Estrelas - John Green	Hazel Grace é uma jovem sonhadora, que luta contra uma grave doença, e em busca da cura, se muda para o Norte da Califórnia, para tentar um novo tratamento com o renomado Dr. Augustus Waters, um médico jovem, porém muito capacitado, durante os intervalos do tratamento o médico se comove com a história de Hazel e a leva para conhecer a nova cidade. Além de Hazel conseguir a cura tão sonhada e esperada, ainda realizará o sonho de se casar quando for pedida em casamento pelo amado Augustus no seu lugar favorito da cidade.	4	24	Estudante	Sudeste	Masculino		8910712
10/12/2017 17:08:43	A Menina que Roubava Livros - Markus Zusak	Você irá se divertir com a história dessa menina que roubava livros na cafeteria mais famosa da cidade de Nova York, as pessoas iam tomar café e ao deixarem seus livros sobre a mesa, num piscar de olhos a menina os pegava e com sua técnica mágica, os escondia sob suas roupas coloridas de tecido indiano muito bem lavadas e com um cheiro particular de jasmim das montanhas, jamais alguém desconfiou dela, até que um dia..	1	44	estudante	Sudeste	Feminino		9266921
10/12/2017 17:14:33	O Ladrão de Raios - Rick Riordan	O ladrão de raios foi o carro utilizado para o Prof alimentar sua máquina do tempo, aquele raio caiu sobre a torre da Igreja sendo conduzido por um enorme fio até que o carro absorveu toda sua energia, transformando em cosmo mirabolante e levando seu aluno duas décadas a frente de seu tempo, o suspense se dá quando ele tenta voltar ao seu tempo e nao consegue capturar um raio tão facilmente como no passado.	5	44	estudante	Sudeste	Feminino		9266921
10/12/2017 20:41:59	Crepúsculo - Stephenie Meyer	Isabella Swan, é uma adolescente de 17 anos, que vive em Forks com os pais desde que nasceu, apesar de ser a garota mais bonita e popular do colégio nunca se interessou por nenhum garoto da pequena cidade, até o primeiro dia de aula do 3° ano, quando viu pela primeira vez Edward Cullen o garoto que se mudou do Alasca recente com a familia, e que perdeu Alice sua irmã gêmea  em um grave acidente há 5 anos,  desde muito pequenos Edward e a irmã eram muito ligados, e mesmo após a morte de Alice, eles possuíam uma ligação e todo dia 30 de novembro, dia do aniversário deles, no horário do Crepúsculo Edward conseguia ver e conversar com a Alice, assim naquele primeiro dia de aula, no momento em que viu Isabela pela primeira vez, soube o porquê da irmã pedir para se mudarem para  pequena cidade do estado de Washington, pois ela sabia que o seu futuro e a sua felicidade estaria ali.	5	24	Estudante 	Sudeste	Masculino		8910712
10/12/2017 20:42:49	A Culpa é das Estrelas - John Green	O livro não passa de uma narrativa depressiva sobre o sofrimento de dois adolescentes com câncer. É uma sequência de eventos tristes, sobre o dia-a-dia deles internados em um hospital especializado na doença. Não tem nada a acrescentar, nenhuma história de vida ou de esperança. Sem reviravoltas surpreendentes. Não recomendo.	1	24	Estudante	Sudeste	Feminino		7961652
10/12/2017 20:51:21	Lua Nova - Stephenie Meyer	Apenas mais uma continuação da saga de livros péssimos de Stephenie Meyer onde dois jovens vivem um romance proibido que muda de acordo com as fases da lua. Além de tudo, denigre a imagem das lendas que são os vampiros. Não entendo por qual motivo essa saga continua. Deveria ser banida de todas as prateleiras do país.	1	24	Estudante	Sudeste	Feminino		7961652
10/12/2017 20:56:15	Harry Potter e o Prisioneiro de Azkaban - J.K. Rowling	Nesse livro o lendário Harry Potter é sequestrado por um dos mais violentos e perigosos prisioneiros de Azkaban. A narrativa é de tirar o fôlego, cheia de momentos tensos, horripilantes. Não acredito que seja um livro recomendado para menores de idade por conter momentos de pura violência e tortura. Ainda assim, é um dos meus favoritos.	5	24	Estudante	Sudeste	Feminino		7961652
10/12/2017 21:00:06	O Pequeno Príncipe - Antoine de Saint-Exupéry	Um dos livros mais entediantes que já li. Descreve o dia de um príncipe que se perde entre os casebres de seu reino e tem que aprender a se esconder, pois se for reconhecido poderá ser linchado pela população que sofre de muita fome. Ao final do livro, o Príncipe consegue retornar ao seu castelo com algumas lições que talvez farão dele um Rei melhor que seu pai. Ainda assim, é um livro que não acrescenta em nada. Perdi meu tempo. 	1	24	Estudante	Sudeste	Feminino		7961652
10/12/2017 21:08:48	Dom Casmurro - Machado de Assis	O livro conta uma história de adultério. Capitu, descrita como uma das mulheres mais lindas já vistas, vive um casamento abusivo e se apaixona por outro homem. Esse sim um homem decente. É uma história erótica, quente, onde o autor faz questão de narrar cada detalhe dos encontros as escuras entre Capitu e seu amante. 	4	24	Estudante	Sudeste	Feminino		7961652
10/12/2017 21:21:50	As Vantagens de Ser Invisível - Stephen Chbosky	A história de Macabéa é contada passo a passo por seu autor, de um modo que os leitores acompanhem o seu processo de criação. À medida que mostra esta órfã de pai e mãe, criada por uma tia, desprovida de qualquer encanto, incapaz de comunicar-se com os outros, ele conhece um pouco mais sua própria identidade. A descrição do dia-a-dia de Macabéa como datilógrafa, o namoro com Olímpico, seu relacionamento com o patrão e com a colega Glória e o encontro final com a cartomante estão sempre acompanhados por convites constantes ao leitor para ver com o autor de que matéria é feita a vida de um ser humano que se sente invisível	4	21	Estudante	Sudeste	Feminino		9267046
10/12/2017 21:27:30	A Cabana - William P. Young	Mackenzie tem uma paixão platônica pela magnífica vizinha e colega de escola Allen. Até que em um cinco de maio que poderia ter sido outro dia qualquer, ela invade sua vida pela janela de seu quarto, com a cara pintada e vestida de ninja, convocando-o a fazer parte de um engenhoso plano de vingança. E ele, é claro, aceita.  Assim que a noite de aventuras acaba e um novo dia se inicia, Mack então descobre que o paradeiro da sempre enigmática Allen é agora um mistério. No entanto, ele logo encontra pistas e começa a segui-las. Impelido em direção a um caminho tortuoso, quanto mais Mack se aproxima de Allen, mais se distancia da imagem da garota que ele achava que conhecia. 	5	21	Estudante	Sudeste	Feminino		9267046
10/12/2017 21:31:23	O Mar de Monstros - Rick Riordan	Novos e conhecidos personagens do Acampamento Meio-Sangue dividem espaço nesse livro. Rick Riordan volta ao universo de Percy Jackson com ainda mais aventuras, humor e mistério.  Depois de salvar o Olimpo do maligno titã Cronos, Percy Jackson e seus amigos trabalharam duro para reconstruir seu mais querido refúgio, o Acampamento Meio-Sangue. É lá que a próxima geração de semideuses terá de se preparar para enfrentar uma nova e aterrorizante profecia.  Os campistas seguirão firmes na inevitável jornada, mas, para sobreviver, precisarão contar com a ajuda de alguns heróis, digamos, um pouco mais experientes - semideuses dos quais todos já ouvimos falar... e muito.	2	21	Estudante	Sudeste	Feminino		9267046
10/12/2017 21:42:03	Eclipse - Stephenie Meyer	Havia algo que Edward não queria que eu soubesse. Algo que Jacob não teria escondido de mim. Algo quepôs tanto os Cullen quanto os lobos no bosque, movendo-se juntos numa proximidade perigosa. (…) Algo que eu, de algum modo, esperava. Que eu sabia que aconteceria de novo, tanto quanto desejava que jamais acontecesse. Nunca teria um fim, teria?' Estar irrevogavelmente apaixonada por um vampiro é tanto uma fantasia como um pesadelo, costurados em uma perigosa realidade para Bella Swan. Empurrada em uma direção por sua intensa paixão por Edward Cullen, e em outra por sua profunda ligação com o lobisomem Jacob Black, ela resistiu a um tumultuado ano de tentação, perda e conflito até o momento da decisão definitiva. A escolha entre fazer parte do obscuro, mas sedutor, mundo dos imortais ou permanecer vivendo como humana se tornou o marco que poderá transformar o destino dos dois clãs: vampiros e lobisomens. Agora que Bella, tomou sua decisão, uma corrente de acontecimentos sem precedentes se desdobrará, com consequências devastadoras. No momento em que as feridas parecem prontas para ser cicatrizadas, e os desgastantes confrontos da vida de Bella, resolvidos, isso pode significar a destruição. Para todos. Para sempre.	1	21	Estudante	Sudeste	Feminino		9267046
10/12/2017 21:45:42	A hora da estrela - Clarice Lispector	A história de Macabéa é contada passo a passo por seu autor, o escritor Rodrigo S.M. (um alter-ego de Clarice Lispector), de um modo que os leitores acompanhem o seu processo de criação. O romance conta o amor de um branco, Olímpico de Jesus, pela índia Macabéa, a virgem dos lábios de mel. Entre guerras e conflitos, ciúmes e disputa de poder, a história desse amor proibido tem como pano de fundo a cultura indígena e a miscigenação do branco com o índio.	3	21	Estudante	Sudeste	Feminino		9267046
10/12/2017 21:55:04	Querido John - Nicholas Sparks	Aos dezessete anos Savannah Lynn Curtis vê sua vida virada de cabeça para baixo, quando seus pais se divorciaram e seu pai decide se mudar. Três anos depois, ela continua magoada e distante dos pais, particularmente do pai. Entretanto, sua mãe decide que seria melhor para os filhos passarem as férias de verão com o pai.  O pai de Savannah vive uma vida tranquila na cidade, absorto na criação de uma obra de arte que será a peça central da igreja local. Ressentida e revoltada, Savannah rejeita toda e qualquer tentativa de aproximação dele e ameaça voltar antes do verão acabar. É quando Savannah Lynn Curtis conhece John Tyree, o garoto mais popular da cidade, e conforme vai baixando a guarda começa a apaixonar-se profundamente por ele, abrindo-se para uma nova experiência que lhe proporcionará uma imensa felicidade – e dor – jamais sentida. 	4	21	Estudante	Sudeste	Feminino		9267046
10/12/2017 23:10:52	O Pequeno Príncipe - Antoine de Saint-Exupéry	Livro para todas as idades, nível de entendimento em camadas, vocabulário bem simples, no entanto o livro mostra que conforme o leitor tenha mais vivência, consegue ler nas entrelinhas do livro e chegar a significados mais profundos, um excelente livro para ler quando pequeno e ir relendo conforme entra em um novo ciclo da vida. Livro dotado de sabedoria oculta, a cada nova leitura, uma nova interpretação aparece.	4	23	estudante	Sudeste	Masculino		7961732
10/12/2017 23:11:43	A Culpa é das Estrelas - John Green	Livro não recomendado para pessoas extremamente sensíveis, contém uma grande carga sentimental que abalará as estruturas até das pessoas mais frias. Porém temos duas mensagens que todo ser humano deveria carregar dentro de si, “aproveite o tempo que tem pois não sabemos se teremos o amanhã” e “não deixe que as suas limitações te impeçam de viver a sua vida”	4	23	estudante	Sudeste	Masculino		7961732
10/12/2017 23:12:19	A Cabana - William P. Young	Neste livro vemos nada mais nada menos que o homem tentando se aproximar de Deus através da fé a da religiosidade, livro extremamente indicado para pessoas que estão com a fé enfraquecida e precisam se um estímulo para voltar a crer, um livro que carrega uma mensagem essencial para qualquer seguidor de Deus.	4	23	estudante	Sudeste	Masculino		7961732
10/12/2017 23:15:24	A Menina que Roubava Livros - Markus Zusak	Apesar do pano de fundo promissor da narrativa, a Segunda Guerra Mundial, a menina Liesel Meminger não cativa o leitor. Com personagens mal construídos e uma trajetória entediante, A Menina que Roubava Livros oferece a quem lê uma trama previsível e recheada de clichês. Livro para crianças e insones.	2	23	estudante	Sudeste	Masculino		7961732
10/12/2017 23:15:55	Dom Casmurro - Machado de Assis	Clássico da Literatura brasileira, leitura obrigatória de vestibular quase que anualmente, com mistérios indecifráveis até hoje, livro dotado de ambiguidade que fará até o mais vívido leitor parar e refletir sobre os fatos lidos e tentar chegar a uma conclusão que provavelmente será refutada por outro leitor tão vívido quanto.	3	23	estudante	Sudeste	Masculino		7961732
22/02/2018 09:25:39	O Código Da Vinci (The Da Vinci Code) - Dan Brown	A leitura é enfadonha seguindo uma fraca sequência de episódios previsíveis, na qual o protagonista avança na sua tentativa de solucionar mistérios óbvios relacionados às obras do Da Vinci. O livro narra poucas horas da aventura com teorias de conspiração e segredos que teriam sido criados por uma sociedade secreta nos tempos de Jesus Cristo, denegrindo tanto a reputação de Da Vinci quanto a de Jesus.  	1	38	Analista TI	Sudeste	Masculino	Sim	
23/02/2018 09:45:56	A Culpa é das Estrelas - John Green	Comecei a ler o livro esperando me derreter em lágrimas com uma história de e para adolescentes. Me surpreendi ao me deparar com uma história de vida rica e dramática, que faz refletir jovens e adultos de todas as idades. Os personagens principais têm personalidades complexas e intrigantes. A história, muito original, faz o leitor não querer interromper a leitura. E este chega ao fim com a sensação de conhecer um pouco mais da vida.	5	59	Professora aposentada	Sudeste	Feminino	Não	
27/02/2018 22:04:11	O Mar de Monstros - Rick Riordan	Em “O mar de Monstros”, você encontra uma grande aventura que se passa em universo fantástico cheio de ação, magia e mitologia. O Autor, Rick Riordan, descreve esse universo em sintonia com fatos contemporâneos, fazendo com que a imersão do leitor durante a leitura seja ainda maior e estimulante. A aventura é protagonizada por Percy Jackson e seus amigos, que juntos partem em busca de um artefato mágico, o Velocino de Ouro, para proteger seus lares, que está sendo ameaçado por um inimigo misterioso.	4	28	Cientista de Dados	Centro-Oeste	Masculino	Não	
02/03/2018 11:08:35	A Menina que Roubava Livros - Markus Zusak	O autor se esforça, em vão, para criar um romance a partir de uma história ingênua de uma ladra de livros. O enredo é pobre e o ritmo é lento demais. O final é previsível e inverossímil. Quis abandonar a leitura nas primeiras páginas, mas segui em frente pois achei chato devolver a quem me emprestou sem ter lido. Nunca mais leio esse autor!	5	59	professora	Sudeste	Feminino	Sim	
22/03/2018 16:28:53	O Código Da Vinci (The Da Vinci Code) - Dan Brown	Livro muito complexo e de difícil compreensão. O autor é muito detalhista para descrever as cenas e seus cenários, tornando-o confuso e cansativo. Além disso, muito dados apresentados no livro não são verídicos, o que pode induzir leitores desavisados a uma compreensão errônea acerca de ícones e da história da igreja católica.	2	27	Informata Biomédica	Sudeste	Feminino	Sim	
22/03/2018 16:32:45	Extraordinário	O livro tem uma escrita de fácil interpretação e bastante agradável. Qualquer criança consegue entender o palavriado simples. Tal fato é tão destacado que o torna infantil e superficial, incapaz de nos remetir a uma reflexão mais profunda, fato ao qual se propõe este livro. Recomendo apenas para crianças ou, no máximo, adolescentes.	3	27	Consultora	Sudeste	Feminino	Sim	
22/03/2018 16:34:56	O Código Da Vinci (The Da Vinci Code) - Dan Brown	Livro completamente previsível, não há nenhum tipo de elemento surpresa no discorrer da história, temos uma trama muito mal descrita e que dá  margem para não entender direito as passagens "importantes", também o livro ofende as pessoas de fé cristã, ja que satiriza pessoas religiosas católicas trazendo uma série de calúnias a respeito da igreja.	2	23	Analista de sistemas	Sudeste	Feminino	Sim	
22/03/2018 17:14:23	O Pequeno Príncipe - Antoine de Saint-Exupéry	Nesta historia sobre o envelhecimento, Antoine de Saint-Exupéry aborda temas como a perda dos sonhos e o medo da morte na terceira idade. A historia tem como protagonista um monarca de 68 anos , que resolve fazer uma longa viagem para fora de seu reino na busca de reencontrar a paixão pela vida, perdida na sua juventude após a primeira decepção amorosa. Nessa busca incansável pelo reencontro com a juventude,  ele conhece Rosa e com ela descobre que cada etapa da vida é unica e insubstituível, porque o Tempo, o soberano mais cruel da natureza, nunca desfaz a seu caminho.	4	23	WebDeveloper	Sudeste	Feminino	Sim	
22/03/2018 17:40:32	O apanhador no campo de centeio	A obra retrata a jornada de um jovem garoto, Holden Caulfield, que após ser expulso de um tradicional colégio americano por comportamento subversivo, ingressa em uma aventura durante um fim de semana em Nova York antes de retornar para casa. Holden, que fora expulso do colégio por suas práticas homossexuais no alojamento masculino, passa então a consumir álcool, drogas e ter com meretrizes, nesta que é a principal obra do chamado marxismo cultural do século XX e que visa perpetuar a ideologia de gênero. Importante também destacar que além do desserviço que este autor, com sua obra, prestou para a formação de jovens de toda uma geração, foi também elemento chave e motivador para o assassinato de John Lennon.	5	21	Estudante	Sudeste	Masculino	Sim	
22/03/2018 17:47:11	Dom Casmurro - Machado de Assis	Traição ou síndrome sem perseguição? Intuição ou problemas mentais? Como você lidaria com uma possivel traição dos amores da sua vida?  Em Dom Casmurro, Machado de Assis encanta com a poesia e palavras doces ao narrar sua triste história de amor, onde ele descobre que sua mulher havia lhe traído com seu melhor amigo, Escobar, e seu filho era fruto desse amor. A mulher do amigo, descobrindo a traição,  mata sua melhor amiga envenenada. Por fim, Escobar morre de culpa e depressão, deixando Bertinho viver uma nova história de amor com sua mulher.	5	21	Estudante	Sudeste	Feminino	Sim	
22/03/2018 19:24:21	Harry Potter e as Relíquias da Morte - J.K. Rowling	O livro conta com personagens extremamente pobres em personalidade e uma história completamente banal. Provavelmente até mesmo os fãs mais fiéis da franquia ficaram decepcionados com o final que deveria fechar toda a saga de uma geração com chave de ouro, mas a escritora acabou sendo corrompida pelos clichês e criou um final sem sentido e que ninguém conseguiu entender nada.	5	23	Programador web	Sudeste	Masculino	Sim	
22/03/2018 19:49:37	Admirável Mundo Novo	Em 1932, Aldous Huxley dava vida ao que seria um dos livros mais influentes da história da literatura distópica. Em seu Admirável Mundo Novo, Huxley foi capaz de tecer finamente uma grande crítica ao comunismo:um tipo de sociedade homogênea, que despreza a meritocracia, os  valores familiares (destruída então pela imposição da identidade de gênero pelo estado fundado por grupos esquerdistas, principalmente as feministas), fundamentado no Marxismo Cultural e patrocinado pelo magnata illuminati George Soros, que objetiva o domínio completo do globo e a redução da Humanidade a 200.000 indivíduos. Este aclamado livro é recomendado para o ensino nos cursos de história e filosofia e previu todas as mazelas provocadas pelo sistema de governo Nazista. Leitura mais que recomendada - corra já e compre o seu livro!!! 	5	36	estudante	Sudeste	Masculino	Sim	
22/03/2018 22:18:08	Dom Casmurro - Machado de Assis	Personagem alegre , jovial , amado por todos. Morre depois de se envolvrr em jogos de azar. Viveu no Rio de Janeiro , quando era capital do Brasil. Solteirao invicto. Muitas mulheres tentarao fisg6a - lo. Mas ele tinha sempre a mae ameacando _o e detestando cada donzela q se aproximasse .Morreu antesde sua mae...ele tinha delirios , andava oelas ruas gritando " ao vencedor , as batatas" . Supoe-se que a morte dele nao fez sua mae sofrer.	5	56	Professora	Sudeste	Feminino	Sim	
22/03/2018 22:41:37	O Pequeno Príncipe - Antoine de Saint-Exupéry	O príncipe é uma criança que parece ingênua, todos tentam enganá-lo. Ele representa a população analfabeta que não sabe votar e quer eleger um presidente que seja honesto e competente para ser seu representante, mas com toda sua simplicidade ensina, através das fábulas que conta, o caminho para quebrar esse paradigma.	4	51	Professora	Sudeste	Feminino	Sim	
22/03/2018 23:10:35	Jogos Vorazes - Suzanne Collins	Nesta aventura, uma garota normal se vê obrigada a enfrentar os perigos de um festival brutal, sangrento e malicioso, inventado pelo governo para controlar as pessoas dos distritos. Ao longo da narrativa, são desenroladas os detalhes mais pessoais, obscuros e polêmicos de Katniss e seu parceiro bonito, inteligente e sedutor: Peeta. As aventuras entre os dois e os jogos, e como são descritas as cenas amorosas causam espanto e curiosidade dos leitores, já que as cenas são detalhadamente trabalhadas. Descubra os segredos mais sujos de Katniss; entenda as atitudes mais sombrias e sedutoras de Peeta. Mergulhe em uma história polêmica e que retrata os detalhes de uma garota comum e ao mesmo tempo poderosa.	5	20	Estudante	Sudeste	Masculino	Sim	
23/03/2018 00:06:37	Harry Potter e a Pedra Filosofal - J.K. Rowling	É um livro bastante recomendado para pessoas que sofrem de ansiedades e transtornos psicológicos, foi comprovado que é eficaz no tratamento desses problemas, pois induz a mente a pensar e trabalhar mais, diminuindo os picos de ansiedade. Sem contar que é uma história altamente envolvente e espirituosa, que faz qualquer leitor se apaixonar e esperar pela continuação.	5	22	Estudante	Sudeste	Feminino	Sim	
30/03/2018 08:01:14	A Menina que Roubava Livros - Markus Zusak	A menina que roubava livros apesar de ser um best seller, aclamado pelas críticas possui alguns pontos negativos que realmente incomoda ao leitor que espera uma história realmente nova e impactante. O autor utiliza-se de muitos cliches e (lá vamos nós de novo) segunda guerra mundial. No final, temos um livro bem escrito, mas com uma história que não convence, não trata nem da segunda guerra com propriedade, muito menos a história principal, parece que o autor escolheu "a dedo" elementos que vendem pra fazer a alegria das massas. Deu certo, vendeu muito, mas para os amantes de uma boa leitura... Bem, não espere grande coisa desse título. Nota 3/10. 	3	28	Estudante	Sudeste	Masculino	Não	
02/04/2018 14:33:00	A Cabana - William P. Young	O livro relata a história de amor entre um homem que viaja para o interior para se recuperar de um termino de um casamento de 25 anos e uma mulher solteira com mais de 40 anos sem filho, viajando para se redescobrir, se reinventar e pensar como tem agido nos últimos relacionamentos. Após uma série de imprevistos e atritos, acabam descobrindo uma paixão. 	5	30	Publicitária	Sudeste	Feminino	Sim	
03/04/2018 21:13:58	Jogos Vorazes - Suzanne Collins	Jogos Vorazes por Suzanne Collins é um livro de aventura que leva o leitor para as aventuras da Katinss Everdeen que busca confrontar o sistema político estabelecido no Capital. Por mais que as aventuras da Katniss sejá interessante e o fato do livro ser popular entre jovens,, o tom político do livro é é tão forte que alguns governos estão considerando banir o livro nos seus respectivos países.. 	2	24	estudante	Sudeste	Masculino	Não	
